"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-21","    0","    0",,," 1354","0.00","0.0","0.0",,"91","50",,"  210",,,"  225",,"21.9",,,"30.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-22","   10","   10",,," 2142","0.00","0.0","0.0",,"91","54",,"  360",,,"  360",,"28.0",,,"40.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-23","   30","   20",,," 0242","0.00","0.0","0.0",,"62","42",,"   20",,,"   45",,"28.0",,,"41.4",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-24","   20","   10",,," 0430","0.00","0.0","0.0",,"56","29",,"  360",,,"  360",,"23.0",,,"33.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-25","   80","   90",,," 1336","0.00","0.0","0.0",,"56","39",,"   30",,,"  360",,"16.1",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-26","   80","   90",,," 1424","0.00","0.0","0.0",,"61","31",,"   30",,,"   45",,"21.0",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-27","   30","   30",,," 1336","0.00","0.0","0.0",,"70","36",,"   10",,,"  360",,"28.0",,,"36.7",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-28","   30","   30",,," 1506","0.00","0.0","0.0",,"68","34",,"   10",,,"  360",,"17.9",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-29","   90","  100",,," 1206","0.00","0.0","0.0",,"64","40",,"   30",,,"  360",,"19.9",,,"30.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-04-30","   60","   50",,," 1330","0.00","0.0","0.0",,"74","45",,"   20",,,"   45",,"19.9",,,"27.5",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-01","   20","   30",,," 1124","0.00","0.0","0.0",,"80","44",,"   70",,,"   45",,"13.0",,,"26.4",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-02","   10","   10",,," 1042","0.00","0.0","0.0",,"82","47",,"  110",,,"  135",,"13.0",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-03","    0","    0",,," 1330","0.00","0.0","0.0",,"85","49",,"  350",,,"  360",,"17.0",,,"35.6",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-04","   10","   10",,," 1118","0.00","0.0","0.0",,"89","49",,"  230",,,"   90",,"13.0",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-05","   50","   50",,," 1624","0.00","0.0","0.0",,"76","46",,"  340",,,"  360",,"23.9",,,"36.7",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-06","   20","   30",,," 1406","0.00","0.0","0.0",,"63","36",,"  330",,,"  315",,"33.1",,,"48.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-07","   70","   80",,," 1200","0.00","0.0","0.0",,"50","29",,"  340",,,"  360",,"21.9",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-08","   70","   70",,," 1212","0.00","0.0","0.0",,"57","39",,"  340",,,"  315",,"17.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-09","   30","   20",,," 2206","0.00","0.0","0.0",,"70","35",,"  200",,,"  180",,"23.0",,,"44.7",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-10","   90","  100",,," 1406","0.32","0.0","0.0",,"67","42",,"  170",,,"  180",,"29.1",,,"39.1","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-11","   50","   70",,," 0054","0.00","0.0","0.0",,"60","36",,"  350",,,"  315",,"19.9",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-12","   70","   90",,," 2342","0.10","0.0","0.0",,"68","36",,"   20",,,"   45",,"19.9",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-13","   80","   90",,," 0430","0.10","0.0","0.0",,"54","38",,"   10",,,"  360",,"25.1",,,"34.4","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-14","   70","   80",,," 1448","0.00","0.0","0.0",,"61","37",,"  210",,,"  225",,"17.9",,,"21.9",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-15","   20","   30",,," 1600","0.00","0.0","0.0",,"66","33",,"  120",,,"   45",,"12.1",,,"16.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-16","   80","  100",,," 0930","0.06","0.0","0.0",,"63","40",,"   90",,,"   90",,"21.0",,,"31.1",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-17","  100","  100",,," 1142","0.00","0.0","0.0",,"61","51",,"   70",,,"   90",,"17.9",,,"27.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-18","   90","  100",,," 1124","0.05","0.0","0.0",,"59","44",,"   50",,,"   45",,"15.0",,,"21.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-19","   40","   30",,," 0954","0.00","0.0","0.0",,"77","47",,"  140",,,"   45",,"14.1",,,"23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-20","   20","   30",,," 1348","0.00","0.0","0.0",,"78","47",,"  140",,,"  135",,"14.1",,,"31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-21","    0","    0",,," 1318","0.00","0.0","0.0",,"83","49",,"  220",,,"  225",,"14.1",,,"24.2",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-22","    0","    0",,," 1054","0.00","0.0","0.0",,"88","56",,"  140",,,"  225",,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-23","   60","   70",,," 1518","0.00","0.0","0.0",,"85","53",,"   90",,,"   90",,"21.9",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-24","   50","   50",,," 1130","0.00","0.0","0.0",,"86","60",,"  100",,,"   90",,"17.9",,,"30.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-25","   20","   10",,," 1212","0.00","0.0","0.0",,"89","58",,"  110",,,"   90",,"19.9",,,"30.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-26","   70","   90",,," 1424","0.00","0.0","0.0",,"86","59",,"  150",,,"  135",,"23.0",,,"36.7",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-27","   90","   90",,," 1548","0.03","0.0","0.0",,"90","61",,"  180",,,"  180",,"23.9",,,"35.6","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-28","   60","   60",,," 1624","0.40","0.0","0.0",,"92","59",,"  180",,,"  180",,"17.9",,,"38.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-29","   90","   90",,," 1242","1.88","0.0","0.0",,"78","60",,"  190",,,"  180",,"31.1",,,"42.5","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-30","   90","   90",,," 1530","0.78","0.0","0.0",,"72","57",,"  300",,,"  315",,"19.9",,,"28.9","    1","    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-05-31","   70","   70",,," 2336","0.00","0.0","0.0",,"76","53",,"  140",,,"  135",,"15.0",,,"18.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-01","   60","   70",,," 1600","0.00","0.0","0.0",,"76","56",,"  280",,,"  270",,"25.1",,,"40.3",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-02","   80","   90",,," 1512","0.00","0.0","0.0",,"70","51",,"   20",,,"  360",,"17.9",,,"27.5","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-03","   30","   50",,," 1530","0.00","0.0","0.0",,"78","49",,"  130",,,"  180",,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-04","   80","   80",,," 2000","0.27","0.0","0.0",,"77","59",,"  120",,,"  135",,"32.0",,,"55.3",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-05","  100","  100",,," 2012","0.36","0.0","0.0",,"82","60",,"   20",,,"  315",,"30.0",,,"55.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-06","   60","   60",,," 1406","0.00","0.0","0.0",,"81","58",,"   60",,,"   45",,"14.1",,,"21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-07","   90","   90",,," 0306","0.79","0.0","0.0",,"73","50",,"  310",,,"  315",,"30.0",,,"51.7",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-08","   10","   10",,," 1406","0.00","0.0","0.0",,"69","42",,"  300",,,"  270",,"34.9",,,"46.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-09","   40","   30",,," 1324","0.01","0.0","0.0",,"79","53",,"  310",,,"  315",,"27.1",,,"39.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-10","   10","    0",,," 1324","0.00","0.0","0.0",,"70","48",,"   30",,,"  360",,"17.9",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-11","   30","   20",,," 1624","0.00","0.0","0.0",,"79","47",,"  220",,,"  180",,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-12","   70","   90",,," 1154","0.00","0.0","0.0",,"82","58",,"  180",,,"  180",,"28.0",,,"43.6",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-13","   70","   70",,," 2124","0.00","0.0","0.0",,"85","64",,"  230",,,"  225",,"33.1",,,"55.3",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-14","   50","   40",,," 2030","0.00","0.0","0.0",,"88","60",,"  350",,,"   45",,"16.1",,,"24.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-15","   70","   80",,," 0706","0.00","0.0","0.0",,"69","53",,"   60",,,"   45",,"21.9",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-16","    0","    0",,," 1054","0.00","0.0","0.0",,"72","42",,"   20",,,"   90",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-17","   40","   60",,," 1700","0.00","0.0","0.0",,"79","53",,"  240",,,"  225",,"23.0",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-18","   70","   80",,," 0730","0.14","0.0","0.0",,"78","57",,"  220",,,"  225",,"23.0",,,"34.4","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-19","   30","   30",,," 0518","0.00","0.0","0.0",,"70","49",,"   30",,,"   45",,"21.9",,,"31.1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-20","   60","   70",,," 1030","0.01","0.0","0.0",,"76","47",,"  190",,,"  225",,"14.1",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-21","   50","   40",,," 1254","0.00","0.0","0.0",,"85","55",,"  220",,,"  225",,"21.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-22","   90","  100",,," 0942","0.00","0.0","0.0",,"85","65",,"  210",,,"  225",,"17.0",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-23","   60","   60",,," 1454","0.00","0.0","0.0",,"87","63",,"  170",,,"  135",,"16.1",,,"21.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-24","   80","  100",,," 1442","0.00","0.0","0.0",,"81","63",,"  180",,,"  135",,"21.9",,,"32.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-25","   20","   10",,," 1418","0.00","0.0","0.0",,"91","64",,"  200",,,"  225",,"15.0",,,"20.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-26","   80","   60",,," 0342","0.00","0.0","0.0",,"94","71",,"  260",,,"  270",,"23.0",,,"40.3",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-27","  100","  100",,," 1936","0.17","0.0","0.0",,"78","66",,"  180",,,"   90",,"30.0",,,"50.6",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-28","    0","    0",,," 1530","0.00","0.0","0.0",,"83","60",,"  260",,,"  270",,"27.1",,,"33.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-29","   60","   80",,," 0930","0.00","0.0","0.0",,"67","50",,"  300",,,"  315",,"25.1",,,"34.4",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-06-30","   50","   60",,," 2324","0.00","0.0","0.0",,"79","47",,"  150",,,"  180",,"19.9",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-01","   70","   50",,," 1200","0.00","0.0","0.0",,"83","61",,"  330",,,"  360",,"21.9",,,"32.2",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-02","   30","   30",,," 1530","0.00","0.0","0.0",,"80","50",,"   40",,,"   45",,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-03","   70","   80",,," 1018","0.02","0.0","0.0",,"80","56",,"  180",,,"  135",,"14.1",,,"19.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-04","   70","   70",,," 0736","0.07","0.0","0.0",,"90","58",,"  160",,,"  180",,"21.0",,,"28.9","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-05","   20","   20",,," 1312","0.00","0.0","0.0",,"82","62",,"  350",,,"  360",,"17.0",,,"24.2","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-06","   50","   40",,," 1612","0.00","0.0","0.0",,"85","59",,"  160",,,"  180",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-07","   40","   40",,," 2242","0.00","0.0","0.0",,"98","73",,"  360",,,"  360",,"21.9",,,"27.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-08","   70","   80",,," 1124","0.00","0.0","0.0",,"84","62",,"  360",,,"   45",,"16.1",,,"18.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-09","   60","   60",,," 0242","0.18","0.0","0.0",,"87","66",,"   90",,,"  135",,"15.0",,,"19.5","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-10","   10","   10",,," 1324","0.00","0.0","0.0",,"94","64",,"  240",,,"  225",,"13.0",,,"19.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-11","   60","   60",,," 2354","0.01","0.0","0.0",,"97","72",,"  340",,,"  360",,"29.1",,,"55.3","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-12","   30","   40",,," 0006","0.37","0.0","0.0",,"88","64",,"  340",,,"  360",,"34.9",,,"60.8","    1",,"    1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-13","   40","   60",,," 1742","0.00","0.0","0.0",,"87","62",,"  180",,,"  180",,"19.9",,,"32.2",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-14","   50","   60",,," 0400","0.04","0.0","0.0",,"93","75",,"  210",,,"  180",,"21.0",,,"41.4",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-15","   70","   80",,," 2024","0.06","0.0","0.0",,"90","66",,"  350",,,"  360",,"17.9",,,"35.6",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-16","   10","    0",,," 1518","0.00","0.0","0.0",,"87","64",,"  290",,,"  315",,"25.1",,,"41.4",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-17","   50","   50",,," 2330","0.07","0.0","0.0",,"92","61",,"  110",,,"  135",,"13.0",,,"18.3",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-18","   70","   80",,," 0206","0.00","0.0","0.0",,"88","63",,"  190",,,"  180",,"23.0",,,"46.1",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-19","   90","   60",,," 2306","1.72","0.0","0.0",,"86","57",,"  140",,,"  135",,"21.0",,,"52.8",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-20","   80","   90",,," 0124","0.02","0.0","0.0",,"78","63",,"  320",,,"  180",,"19.9",,,"33.3","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-21","   30","   40",,," 1506","0.00","0.0","0.0",,"81","60",,"  300",,,"  315",,"17.9",,,"25.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-22","   20","   40",,," 1442","0.00","0.0","0.0",,"78","54",,"  350",,,"  360",,"17.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-23","    0","    0",,," 0924","0.00","0.0","0.0",,"79","50",,"  180",,,"  360",,"8.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-24","   30","   10",,," 1712","0.00","0.0","0.0",,"86","55",,"  180",,,"  180",,"19.9",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-25","  100","  100",,," 2042","0.00","0.0","0.0",,"80","66",,"   60",,,"   45",,"15.0",,,"23.0","    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-26","   50","   50",,," 1054","0.00","0.0","0.0",,"76","54",,"   40",,,"  360",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-27","   20","    0",,," 1312","0.00","0.0","0.0",,"81","49",,"  190",,,"  180",,"10.1",,,"15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-28","   60","   70",,," 0830","0.00","0.0","0.0",,"85","55",,"  190",,,"  180",,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-29","   20","   10",,," 2212","0.00","0.0","0.0",,"85","57",,"  170",,,"  180",,"16.1",,,"17.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-30","   80","   80",,," 0406","0.00","0.0","0.0",,"87","66",,"  160",,,"  180",,"21.0",,,"33.3",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-07-31","   50","   50",,," 1454","0.00","0.0","0.0",,"87","62",,"  320",,,"  315",,"15.0",,,"24.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-01","   50","   40",,," 1300","0.00","0.0","0.0",,"92","60",,"  230",,,"  225",,"12.1",,,"16.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-02","   70","   80",,," 0712","0.35","0.0","0.0",,"81","61",,"  120",,,"  135",,"17.9",,,"26.4",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-03","   30","   20",,," 2106","0.01","0.0","0.0",,"83","55",,"  180",,,"  135",,"17.0",,,"30.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-04","   80","   80",,," 0124","0.29","0.0","0.0",,"75","62",,"  160",,,"  180",,"23.9",,,"39.1","    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-05","    0","    0",,," 1254","0.00","0.0","0.0",,"81","60",,"  270",,,"  270",,"23.0",,,"32.2",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-06","   50","   60",,," 1500","0.00","0.0","0.0",,"87","61",,"  190",,,"  180",,"19.9",,,"28.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-07","   70","   90",,," 0830","0.67","0.0","0.0",,"85","68",,"  120",,,"  180",,"21.0",,,"32.2",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-08","   70","   70",,," 0336","0.22","0.0","0.0",,"83","63",,"  360",,,"   45",,"25.1",,,"44.7",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-09","   90","   90",,," 1230","0.00","0.0","0.0",,"78","61",,"   70",,,"  180",,"13.0",,,"20.8",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-10","   90","   90",,," 2354","0.55","0.0","0.0",,"81","66",,"  280",,,"  180",,"15.0",,,"23.0","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-11","   70","   70",,," 1300","0.01","0.0","0.0",,"78","57",,"  320",,,"  315",,"17.0",,,"24.2","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-12","   50","   50",,," 2342","0.00","0.0","0.0",,"80","54",,"   10",,,"  360",,"17.0",,,"21.9",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","1980-08-13","   70","   90",,," 0324","1.21","0.0","0.0",,"79","61",,"  160",,,"  180",,"25.1",,,"40.3","    1",,"    1",,,,,,,,,,,,"    1",,,,,,
